"field_id","field_name","value_code","value_name","category_name","item_count","notes"
30675,"Urea missing reason","1","No data returned","Blood biochemistry processing",24301,"The reason that a Urea assay result is missing."
30675,"Urea missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",24301,"The reason that a Urea assay result is missing."
30675,"Urea missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",24301,"The reason that a Urea assay result is missing."
30675,"Urea missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",24301,"The reason that a Urea assay result is missing."
30675,"Urea missing reason","5","Aliquot 4 used","Blood biochemistry processing",24301,"The reason that a Urea assay result is missing."
30675,"Urea missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",24301,"The reason that a Urea assay result is missing."
30675,"Urea missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",24301,"The reason that a Urea assay result is missing."
30675,"Urea missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",24301,"The reason that a Urea assay result is missing."
30676,"Urea reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",487133,"The reportability of aUrea assay result. Absence of a value here means that a result has not been attempted."
30676,"Urea reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",487133,"The reportability of aUrea assay result. Absence of a value here means that a result has not been attempted."
30676,"Urea reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",487133,"The reportability of aUrea assay result. Absence of a value here means that a result has not been attempted."
30676,"Urea reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",487133,"The reportability of aUrea assay result. Absence of a value here means that a result has not been attempted."
30676,"Urea reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",487133,"The reportability of aUrea assay result. Absence of a value here means that a result has not been attempted."
30682,"Calcium aliquot","0","Manual","Blood biochemistry processing",491562,"The aliquout used for the Calcium assay."
30682,"Calcium aliquot","1","1","Blood biochemistry processing",491562,"The aliquout used for the Calcium assay."
30682,"Calcium aliquot","2","2","Blood biochemistry processing",491562,"The aliquout used for the Calcium assay."
30682,"Calcium aliquot","3","3","Blood biochemistry processing",491562,"The aliquout used for the Calcium assay."
30682,"Calcium aliquot","4","4","Blood biochemistry processing",491562,"The aliquout used for the Calcium assay."
30683,"Calcium correction level","0","None","Blood biochemistry processing",445619,"The type of post-measurement correction applied to the Calcium assay result."
30683,"Calcium correction level","1","Date and aliquot correction","Blood biochemistry processing",445619,"The type of post-measurement correction applied to the Calcium assay result."
30683,"Calcium correction level","2","Date correction only","Blood biochemistry processing",445619,"The type of post-measurement correction applied to the Calcium assay result."
30684,"Calcium correction reason","0","Normal for assay type","Blood biochemistry processing",445619,"The reason for applying a correction to the Calcium assay result."
30684,"Calcium correction reason","1","No tip information","Blood biochemistry processing",445619,"The reason for applying a correction to the Calcium assay result."
30684,"Calcium correction reason","2","No aliquot information","Blood biochemistry processing",445619,"The reason for applying a correction to the Calcium assay result."
30684,"Calcium correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",445619,"The reason for applying a correction to the Calcium assay result."
30684,"Calcium correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",445619,"The reason for applying a correction to the Calcium assay result."
30685,"Calcium missing reason","1","No data returned","Blood biochemistry processing",65805,"The reason that a Calcium assay result is missing."
30685,"Calcium missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",65805,"The reason that a Calcium assay result is missing."
30685,"Calcium missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",65805,"The reason that a Calcium assay result is missing."
30685,"Calcium missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",65805,"The reason that a Calcium assay result is missing."
30685,"Calcium missing reason","5","Aliquot 4 used","Blood biochemistry processing",65805,"The reason that a Calcium assay result is missing."
30685,"Calcium missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",65805,"The reason that a Calcium assay result is missing."
30685,"Calcium missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",65805,"The reason that a Calcium assay result is missing."
30685,"Calcium missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",65805,"The reason that a Calcium assay result is missing."
30686,"Calcium reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",445680,"The reportability of aCalcium assay result. Absence of a value here means that a result has not been attempted."
30686,"Calcium reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",445680,"The reportability of aCalcium assay result. Absence of a value here means that a result has not been attempted."
